num_individuals,num_neighbors,num_facts,starting_knowledge,investigation_probability,philosophy,truth_mean,truth_total,false_mean,false_total
20,8,1200,15,0.2,direct,0.6216177314189884,2293,0.37838226858101176,1399
20,8,1200,15,0.2,direct,0.8195479098168038,2932,0.1804520901831961,649
20,8,1200,15,0.2,direct,0.8661160449603609,2272,0.13388395503963918,356
20,8,1200,15,0.2,direct,0.8310261989838708,2939,0.16897380101612935,600
20,8,1200,15,0.2,direct,0.7764619932393504,2317,0.22353800676064967,671
20,8,1200,15,0.2,direct,0.770920942010459,2829,0.22907905798954106,843
20,8,1200,15,0.2,direct,0.7325079656251041,2247,0.267492034374896,825
20,8,1200,15,0.2,indirect,0.6956862846781251,3580,0.3043137153218749,1566
20,8,1200,15,0.2,indirect,0.5917790067980182,3124,0.40822099320198185,2155
20,8,1200,15,0.2,indirect,0.5363295880149812,2864,0.4636704119850187,2476
20,8,1200,15,0.2,indirect,0.6240448040695399,3343,0.3759551959304601,2014
20,8,1200,15,0.2,indirect,0.6443396226415096,3415,0.35566037735849065,1885
20,8,1200,15,0.2,indirect,0.5067493872549019,2593,0.49325061274509807,2524
20,8,1200,15,0.2,indirect,0.6054224574445161,3305,0.3945775425554839,2154
20,8,1200,15,0.2,indirect,0.6420849420849419,3326,0.35791505791505795,1854
20,8,1200,15,0.2,indirect,0.6003661723921716,3227,0.39963382760782856,2148
20,8,1200,15,0.2,indirect,0.5993554845028228,3164,0.400644515497177,2115
20,8,1200,15,0.4,skeptical,0.6723809523809524,200,0.3276190476190476,97
20,8,1200,15,0.4,skeptical,0.5871428571428572,175,0.4128571428571429,123
20,8,1200,15,0.4,skeptical,0.5502380952380952,163,0.44976190476190475,134
20,8,1200,15,0.4,skeptical,0.6238095238095238,186,0.37619047619047613,112
20,8,1200,15,0.4,skeptical,0.6285714285714286,188,0.3714285714285715,111
20,8,1200,15,0.4,skeptical,0.5433333333333333,162,0.4566666666666667,137
20,8,1200,15,0.4,skeptical,0.5583333333333333,167,0.4416666666666667,132
20,8,1200,15,0.4,skeptical,0.603095238095238,180,0.39690476190476187,118
20,8,1200,15,0.4,skeptical,0.5164285714285716,154,0.48357142857142843,145
20,8,1200,15,0.4,skeptical,0.48119047619047617,143,0.5188095238095239,155
20,8,1200,15,0.4,reid,0.6409594095940959,3474,0.359040590405904,1946
20,8,1200,15,0.4,reid,0.6099221789883267,3135,0.39007782101167326,2005
20,8,1200,15,0.4,reid,0.61171875,3132,0.38828125,1988
20,8,1200,15,0.4,reid,0.585634328358209,3139,0.41436567164179117,2221
20,8,1200,15,0.4,reid,0.5967054263565893,3079,0.4032945736434107,2081
20,8,1200,15,0.4,reid,0.6762264150943398,3584,0.3237735849056604,1716
20,8,1200,15,0.4,reid,0.6249084249084247,3412,0.3750915750915752,2048
20,8,1200,15,0.4,reid,0.55,2992,0.45000000000000007,2448
20,8,1200,15,0.4,reid,0.5907335907335908,3060,0.4092664092664092,2120
20,8,1200,15,0.4,reid,0.4900749063670413,2617,0.5099250936329587,2723
20,8,1200,15,0.4,direct,0.7640492283160348,2427,0.23595077168396542,753
20,8,1200,15,0.4,direct,0.8500583784674554,2316,0.1499416215325445,412
20,8,1200,15,0.4,direct,0.7101385561665164,2632,0.28986144383348383,1077
20,8,1200,15,0.4,direct,0.6901897285741742,1806,0.3098102714258257,816
20,8,1200,15,0.4,direct,0.9173962760432518,2595,0.08260372395674845,238
20,8,1200,15,0.4,direct,0.8323242017512478,2209,0.16767579824875226,449
20,8,1200,15,0.4,direct,0.8107002577036935,2789,0.18929974229630656,654
20,8,1200,15,0.4,direct,0.8780801206426613,2866,0.12191987935733868,401
20,8,1200,15,0.4,direct,0.87506868840546,2762,0.12493131159453993,397
20,8,1200,15,0.4,direct,0.6696783944538893,2083,0.3303216055461106,1031
20,8,1200,15,0.4,indirect,0.6786792452830188,3597,0.3213207547169811,1703
20,8,1200,15,0.4,indirect,0.6536121673003802,3438,0.3463878326996197,1822
20,8,1200,15,0.4,indirect,0.5499999999999998,2904,0.45,2376
20,8,1200,15,0.4,indirect,0.6584942084942085,3411,0.34150579150579147,1769
20,8,1200,15,0.4,indirect,0.667693067196884,3472,0.33230693280311596,1728
20,8,1200,15,0.4,indirect,0.5927203065134099,3094,0.40727969348659016,2126
20,8,1200,15,0.4,indirect,0.6276814863968148,3451,0.37231851360318513,2047
20,8,1200,15,0.4,indirect,0.6685311823780725,3588,0.3314688176219275,1779
20,8,1200,15,0.4,indirect,0.48498098859315597,2551,0.515019011406844,2709
20,8,1200,15,0.4,indirect,0.5296296296296297,2860,0.47037037037037044,2540
20,8,1200,15,0.6000000000000001,skeptical,0.5776739926739928,170,0.42232600732600734,125
20,8,1200,15,0.6000000000000001,skeptical,0.5761904761904763,170,0.4238095238095238,127
20,8,1200,15,0.6000000000000001,skeptical,0.5492857142857143,164,0.45071428571428573,133
20,8,1200,15,0.6000000000000001,skeptical,0.6495238095238095,194,0.3504761904761905,105
20,8,1200,15,0.6000000000000001,skeptical,0.5359523809523811,160,0.464047619047619,137
20,8,1200,15,0.6000000000000001,skeptical,0.5276190476190477,157,0.4723809523809524,140
20,8,1200,15,0.6000000000000001,skeptical,0.5888095238095238,174,0.4111904761904762,123
20,8,1200,15,0.6000000000000001,skeptical,0.5800000000000002,171,0.42000000000000004,125
20,8,1200,15,0.6000000000000001,skeptical,0.654047619047619,196,0.34595238095238096,103
20,8,1200,15,0.6000000000000001,skeptical,0.7032967032967032,207,0.29670329670329665,88
20,8,1200,15,0.6000000000000001,reid,0.5424908424908425,2962,0.45750915750915755,2498
20,8,1200,15,0.6000000000000001,reid,0.6154716981132078,3262,0.3845283018867925,2038
20,8,1200,15,0.6000000000000001,reid,0.5599999999999998,2856,0.4400000000000001,2244
20,8,1200,15,0.6000000000000001,reid,0.6811320754716983,3610,0.318867924528302,1690
20,8,1200,15,0.6000000000000001,reid,0.6098859315589354,3208,0.39011406844106467,2052
20,8,1200,15,0.6000000000000001,reid,0.6191011235955057,3306,0.3808988764044944,2034
20,8,1200,15,0.6000000000000001,reid,0.6603846153846155,3434,0.33961538461538454,1766
20,8,1200,15,0.6000000000000001,reid,0.6062271062271061,3310,0.39377289377289393,2150
20,8,1200,15,0.6000000000000001,reid,0.6762264150943397,3584,0.32377358490566044,1716
20,8,1200,15,0.6000000000000001,reid,0.6050387596899225,3122,0.3949612403100774,2038
20,8,1200,15,0.6000000000000001,direct,0.8202422261264285,2499,0.17975777387357164,551
20,8,1200,15,0.6000000000000001,direct,0.7450650636387197,2649,0.25493493636128034,910
20,8,1200,15,0.6000000000000001,direct,0.9141013665833455,2469,0.08589863341665437,235
20,8,1200,15,0.6000000000000001,direct,0.7594736876043937,2785,0.240526312395606,885
20,8,1200,15,0.6000000000000001,direct,0.7747775954564377,2383,0.2252224045435624,697
20,8,1200,15,0.6000000000000001,direct,0.8409860969026411,2496,0.15901390309735872,475
20,8,1200,15,0.6000000000000001,direct,0.9086369936247106,2476,0.09136300637528935,252
20,8,1200,15,0.6000000000000001,direct,0.6126873415212852,2657,0.3873126584787146,1682
20,8,1200,15,0.6000000000000001,direct,0.9004889261164287,2561,0.0995110738835712,287
20,8,1200,15,0.6000000000000001,direct,0.6833943920531922,2312,0.31660560794680775,1075
20,8,1200,15,0.6000000000000001,indirect,0.6100760456273765,3209,0.3899239543726236,2051
20,8,1200,15,0.6000000000000001,indirect,0.6277985074626866,3365,0.3722014925373135,1995
20,8,1200,15,0.6000000000000001,indirect,0.5257407407407407,2839,0.47425925925925927,2561
20,8,1200,15,0.6000000000000001,indirect,0.524919345546722,2770,0.47508065445327785,2507
20,8,1200,15,0.6000000000000001,indirect,0.6359022556390977,3383,0.36409774436090225,1937
20,8,1200,15,0.6000000000000001,indirect,0.5308260945862947,2781,0.4691739054137053,2458
20,8,1200,15,0.6000000000000001,indirect,0.7333333333333335,3916,0.2666666666666666,1424
20,8,1200,15,0.6000000000000001,indirect,0.5252895752895754,2721,0.4747104247104247,2459
20,8,1200,15,0.6000000000000001,indirect,0.5980128766070802,3194,0.4019871233929198,2147
20,8,1200,15,0.6000000000000001,indirect,0.7234962406015037,3849,0.27650375939849625,1471
20,8,1200,15,0.8,skeptical,0.6152380952380951,184,0.38476190476190475,115
20,8,1200,15,0.8,skeptical,0.6215384615384616,184,0.3784615384615385,111
20,8,1200,15,0.8,skeptical,0.4873809523809524,145,0.5126190476190475,152
20,8,1200,15,0.8,skeptical,0.6714285714285715,201,0.3285714285714285,98
20,8,1200,15,0.8,skeptical,0.5245238095238096,157,0.47547619047619055,142
20,8,1200,15,0.8,skeptical,0.6285714285714283,188,0.37142857142857133,111
20,8,1200,15,0.8,skeptical,0.6328571428571428,189,0.36714285714285716,110
20,8,1200,15,0.8,skeptical,0.6501098901098902,194,0.34989010989010993,103
20,8,1200,15,0.8,skeptical,0.5578571428571428,166,0.44214285714285717,132
20,8,1200,15,0.8,reid,0.408720930232558,2109,0.5912790697674419,3051
20,8,1200,15,0.8,reid,0.6870909090909092,3779,0.31290909090909086,1721
20,8,1200,15,0.8,reid,0.6146616541353384,3270,0.38533834586466165,2050
20,8,1200,15,0.8,reid,0.5889312977099237,3086,0.41106870229007636,2154
20,8,1200,15,0.8,reid,0.6903703703703703,3728,0.30962962962962964,1672
20,8,1200,15,0.8,reid,0.6249077490774908,3387,0.3750922509225093,2033
20,8,1200,15,0.8,reid,0.4903543307086614,2491,0.5096456692913386,2589
20,8,1200,15,0.8,reid,0.4047970479704797,2194,0.5952029520295202,3226
20,8,1200,15,0.8,reid,0.5550185873605946,2986,0.44498141263940527,2394
20,8,1200,15,0.8,reid,0.6060150375939849,3224,0.39398496240601505,2096
20,8,1200,15,0.8,direct,0.7364021335106782,2351,0.2635978664893218,845
20,8,1200,15,0.8,direct,0.8473380055002101,2552,0.15266199449978984,464
20,8,1200,15,0.8,direct,0.722160182426953,2058,0.2778398175730469,797
20,8,1200,15,0.8,direct,0.7658176029501387,2092,0.23418239704986132,644
20,8,1200,15,0.8,direct,0.7255068729427766,2757,0.27449312705722334,1045
20,8,1200,15,0.8,direct,0.7982820178852496,2990,0.20171798211475028,759
20,8,1200,15,0.8,direct,0.8638042597447211,2522,0.13619574025527897,400
20,8,1200,15,0.8,direct,0.8265781460620281,2687,0.17342185393797202,567
20,8,1200,15,0.8,direct,0.7773724866527927,2369,0.2226275133472074,682
20,8,1200,15,0.8,direct,0.7930094447157019,2250,0.2069905552842981,591
20,8,1200,15,0.8,indirect,0.617727893945606,3345,0.38227210605439393,2070
20,8,1200,15,0.8,indirect,0.5319391634980988,2798,0.4680608365019011,2462
20,8,1200,15,0.8,indirect,0.6315992065693836,3386,0.36840079343061644,1975
20,8,1200,15,0.8,indirect,0.6849999999999999,3562,0.3149999999999999,1638
20,8,1200,15,0.8,indirect,0.6389097744360903,3399,0.3610902255639098,1921
20,8,1200,15,0.8,indirect,0.6214826523994812,3100,0.37851734760051886,1887
20,8,1200,15,0.8,indirect,0.6144136503688026,3112,0.3855863496311973,1953
20,8,1200,15,0.8,indirect,0.5816499347634071,3017,0.4183500652365929,2170
20,8,1200,15,0.8,indirect,0.5225563909774437,2780,0.4774436090225563,2540
20,8,1200,15,0.8,indirect,0.5591978541860269,2985,0.4408021458139732,2353
20,8,1500,15,0.0,skeptical,0.5542857142857143,165,0.4457142857142856,133
20,8,1500,15,0.0,skeptical,0.5666666666666668,169,0.4333333333333333,130
20,8,1500,15,0.0,skeptical,0.58,173,0.4200000000000001,126
20,8,1500,15,0.0,skeptical,0.6085714285714287,182,0.39142857142857146,117
20,8,1500,15,0.0,skeptical,0.489047619047619,146,0.510952380952381,152
20,8,1500,15,0.0,skeptical,0.5916666666666668,177,0.4083333333333333,122
20,8,1500,15,0.0,skeptical,0.5995238095238096,179,0.4004761904761905,120
20,8,1500,15,0.0,skeptical,0.4988095238095238,148,0.5011904761904762,149
20,8,1500,15,0.0,skeptical,0.4742857142857143,142,0.5257142857142858,156
20,8,1500,15,0.0,skeptical,0.539047619047619,160,0.460952380952381,138
20,8,1500,15,0.0,reid,0.643010752688172,3588,0.35698924731182796,1992
20,8,1500,15,0.0,reid,0.5620370370370369,3035,0.43796296296296305,2365
20,8,1500,15,0.0,reid,0.6499999999999998,3536,0.35,1904
20,8,1500,15,0.0,reid,0.6847426470588235,3725,0.3152573529411765,1715
20,8,1500,15,0.0,reid,0.6227272727272727,3288,0.3772727272727273,1992
20,8,1500,15,0.0,reid,0.5252851711026616,2763,0.4747148288973384,2497
20,8,1500,15,0.0,reid,0.6414179104477611,3438,0.35858208955223886,1922
20,8,1500,15,0.0,reid,0.37169117647058825,2022,0.6283088235294119,3418
20,8,1500,15,0.0,reid,0.5877289377289376,3209,0.4122710622710624,2251
20,8,1500,15,0.0,reid,0.6126415094339622,3247,0.38735849056603766,2053
20,8,1500,15,0.0,direct,0.7733846870300091,2537,0.22661531296999096,746
20,8,1500,15,0.0,direct,0.8921451837891563,2177,0.10785481621084374,268
20,8,1500,15,0.0,direct,0.8490651075414062,2738,0.1509348924585937,491
20,8,1500,15,0.0,direct,0.9217015008268159,2552,0.0782984991731841,221
20,8,1500,15,0.0,direct,0.8989527037097662,2403,0.10104729629023372,274
20,8,1500,15,0.0,direct,0.7166961734795849,2571,0.28330382652041514,1019
20,8,1500,15,0.0,direct,0.813798664868709,2704,0.18620133513129122,622
20,8,1500,15,0.0,direct,0.7795516595835343,2481,0.22044834041646552,705
20,8,1500,15,0.0,direct,0.7300122657476588,2398,0.26998773425234124,891
20,8,1500,15,0.0,direct,0.8017267255042088,2090,0.19827327449579138,522
20,8,1500,15,0.0,indirect,0.5977013934970139,3285,0.4022986065029861,2211
20,8,1500,15,0.0,indirect,0.6599870962370963,3593,0.3400129037629037,1851
20,8,1500,15,0.0,indirect,0.6525454545454543,3589,0.34745454545454535,1911
20,8,1500,15,0.0,indirect,0.7116754941205674,3902,0.2883245058794325,1581
20,8,1500,15,0.0,indirect,0.6829265639959903,3483,0.31707343600400995,1617
20,8,1500,15,0.0,indirect,0.5235685677354656,2811,0.4764314322645344,2558
20,8,1500,15,0.0,indirect,0.6108856088560886,3311,0.3891143911439114,2109
20,8,1500,15,0.0,indirect,0.6434545454545456,3539,0.35654545454545455,1961
20,8,1500,15,0.0,indirect,0.6169304499805804,3308,0.38306955001941956,2054
20,8,1500,15,0.0,indirect,0.6351028326459736,3448,0.36489716735402655,1981
20,8,1500,15,0.2,skeptical,0.6933333333333334,208,0.30666666666666675,92
20,8,1500,15,0.2,skeptical,0.6642857142857143,198,0.33571428571428574,100
20,8,1500,15,0.2,skeptical,0.7638095238095239,227,0.2361904761904762,70
20,8,1500,15,0.2,skeptical,0.5438095238095239,163,0.45619047619047615,136
20,8,1500,15,0.2,skeptical,0.6166666666666667,185,0.3833333333333334,115
20,8,1500,15,0.2,skeptical,0.6930952380952381,207,0.3069047619047619,92
20,8,1500,15,0.2,skeptical,0.6195238095238096,185,0.3804761904761905,114
20,8,1500,15,0.2,skeptical,0.6188095238095238,185,0.3811904761904762,114
20,8,1500,15,0.2,skeptical,0.6121428571428572,182,0.3878571428571429,116
20,8,1500,15,0.2,skeptical,0.44000000000000006,132,0.56,168
20,8,1500,15,0.2,reid,0.587956204379562,3222,0.41204379562043797,2258
20,8,1500,15,0.2,reid,0.5699633699633698,3112,0.4300366300366301,2348
20,8,1500,15,0.2,reid,0.5848708487084872,3170,0.41512915129151295,2250
20,8,1500,15,0.2,reid,0.526,2893,0.47400000000000003,2607
20,8,1500,15,0.2,reid,0.5436090225563909,2892,0.4563909774436089,2428
20,8,1500,15,0.2,reid,0.7161111111111109,3867,0.28388888888888886,1533
20,8,1500,15,0.2,reid,0.6281818181818182,3455,0.3718181818181818,2045
20,8,1500,15,0.2,reid,0.4909926470588234,2671,0.5090073529411765,2769
20,8,1500,15,0.2,reid,0.5518248175182482,3024,0.4481751824817519,2456
20,8,1500,15,0.2,reid,0.6576208178438663,3538,0.34237918215613383,1842
20,8,1500,15,0.2,direct,0.7760895693725903,2111,0.22391043062740978,614
20,8,1500,15,0.2,direct,0.862803640828395,2352,0.137196359171605,378
20,8,1500,15,0.2,direct,0.866228565731662,2379,0.13377143426833812,372
20,8,1500,15,0.2,direct,0.7790523896643758,2259,0.22094761033562413,645
20,8,1500,15,0.2,direct,0.9073435515885997,2564,0.09265644841140049,266
20,8,1500,15,0.2,direct,0.8226668740400898,2464,0.1773331259599104,535
20,8,1500,15,0.2,direct,0.8748541923788089,2698,0.12514580762119107,390
20,8,1500,15,0.2,direct,0.6361468628130337,2126,0.3638531371869662,1220
20,8,1500,15,0.2,direct,0.8399244395787717,2228,0.16007556042122822,429
20,8,1500,15,0.2,direct,0.727572122029952,2597,0.27242787797004786,976
20,8,1500,15,0.2,indirect,0.5459409594095941,2959,0.45405904059040597,2461
20,8,1500,15,0.2,indirect,0.6891544117647059,3749,0.3108455882352941,1691
20,8,1500,15,0.2,indirect,0.719785496741701,3943,0.2802145032582989,1535
20,8,1500,15,0.2,indirect,0.5985515789507887,3237,0.4014484210492114,2171
20,8,1500,15,0.2,indirect,0.5565493423012982,2992,0.4434506576987018,2384
20,8,1500,15,0.2,indirect,0.6112887429427352,3227,0.3887112570572647,2052
20,8,1500,15,0.2,indirect,0.7212177121771217,3909,0.2787822878228782,1511
20,8,1500,15,0.2,indirect,0.6431481481481482,3473,0.35685185185185186,1927
20,8,1500,15,0.2,indirect,0.637934306569343,3508,0.36206569343065703,1991
20,8,1500,15,0.2,indirect,0.7060606060606063,3728,0.293939393939394,1552
20,8,1500,15,0.4,skeptical,0.5745238095238097,172,0.42547619047619045,127
20,8,1500,15,0.4,skeptical,0.47999999999999987,144,0.52,156
20,8,1500,15,0.4,skeptical,0.5769047619047619,171,0.4230952380952382,126
20,8,1500,15,0.4,skeptical,0.6300000000000001,189,0.37,111
20,8,1500,15,0.4,skeptical,0.5652380952380953,169,0.4347619047619048,130
20,8,1500,15,0.4,skeptical,0.6085714285714284,181,0.3914285714285714,117
20,8,1500,15,0.4,skeptical,0.6342857142857143,189,0.36571428571428577,109
20,8,1500,15,0.4,skeptical,0.5554761904761905,163,0.44452380952380954,132
20,8,1500,15,0.4,skeptical,0.6142857142857144,183,0.3857142857142858,115
20,8,1500,15,0.4,skeptical,0.48119047619047617,143,0.5188095238095238,155
20,8,1500,15,0.4,reid,0.6559999999999999,3608,0.34400000000000003,1892
20,8,1500,15,0.4,reid,0.5715328467153284,3132,0.42846715328467155,2348
20,8,1500,15,0.4,reid,0.5943430656934306,3257,0.40565693430656946,2223
20,8,1500,15,0.4,reid,0.6152329749103943,3433,0.3847670250896057,2147
20,8,1500,15,0.4,reid,0.5492592592592591,2966,0.4507407407407408,2434
20,8,1500,15,0.4,reid,0.618978102189781,3392,0.381021897810219,2088
20,8,1500,15,0.4,reid,0.6633699633699632,3622,0.33663003663003654,1838
20,8,1500,15,0.4,reid,0.6058098591549296,3441,0.3941901408450705,2239
20,8,1500,15,0.4,reid,0.48224637681159405,2662,0.5177536231884059,2858
20,8,1500,15,0.4,reid,0.6297752808988764,3363,0.3702247191011236,1977
20,8,1500,15,0.4,direct,0.8480700692255738,2444,0.15192993077442624,442
20,8,1500,15,0.4,direct,0.8294407927973267,2470,0.17055920720267312,511
20,8,1500,15,0.4,direct,0.7779842043327999,2778,0.2220157956672002,795
20,8,1500,15,0.4,direct,0.8851789032937896,2405,0.11482109670621059,316
20,8,1500,15,0.4,direct,0.8182412268292601,2407,0.1817587731707396,539
20,8,1500,15,0.4,direct,0.8145708676055292,3065,0.18542913239447067,701
20,8,1500,15,0.4,direct,0.8897087010778797,2815,0.11029129892212017,353
20,8,1500,15,0.4,direct,0.8321513518525363,2352,0.16784864814746356,479
20,8,1500,15,0.4,direct,0.699718972719944,2321,0.3002810272800559,1001
20,8,1500,15,0.4,direct,0.910789323827862,2952,0.08921067617213785,292
20,8,1500,15,0.4,indirect,0.5,2760,0.5,2760
20,8,1500,15,0.4,indirect,0.7278695756797947,3988,0.2721304243202053,1491
20,8,1500,15,0.4,indirect,0.5763598467395579,3136,0.4236401532604421,2305
20,8,1500,15,0.4,indirect,0.5079123223175868,2738,0.4920876776824131,2651
20,8,1500,15,0.4,indirect,0.5551148750628879,2966,0.4448851249371121,2377
20,8,1500,15,0.4,indirect,0.603102189781022,3305,0.3968978102189781,2175
20,8,1500,15,0.4,indirect,0.5814851305271395,3108,0.41851486947286043,2237
20,8,1500,15,0.4,indirect,0.6345588235294117,3452,0.3654411764705882,1988
20,8,1500,15,0.4,indirect,0.6361161251504213,3519,0.36388387484957874,2013
20,8,1500,15,0.4,indirect,0.5570066195997516,2985,0.4429933804002483,2374
20,8,1500,15,0.6000000000000001,skeptical,0.5380952380952381,161,0.4619047619047619,138
20,8,1500,15,0.6000000000000001,skeptical,0.6061904761904762,181,0.3938095238095239,117
20,8,1500,15,0.6000000000000001,skeptical,0.5666666666666667,170,0.4333333333333333,130
20,8,1500,15,0.6000000000000001,skeptical,0.49142857142857155,147,0.5085714285714286,152
20,8,1500,15,0.6000000000000001,skeptical,0.6157142857142857,184,0.3842857142857143,115
20,8,1500,15,0.6000000000000001,skeptical,0.6783333333333335,203,0.32166666666666666,96
20,8,1500,15,0.6000000000000001,skeptical,0.6533333333333333,196,0.3466666666666667,104
20,8,1500,15,0.6000000000000001,skeptical,0.5575091575091575,165,0.44249084249084253,132
20,8,1500,15,0.6000000000000001,skeptical,0.5033333333333332,151,0.49666666666666676,149
20,8,1500,15,0.6000000000000001,skeptical,0.6766666666666665,203,0.32333333333333336,97
20,8,1500,15,0.6000000000000001,reid,0.5477272727272726,2892,0.4522727272727273,2388
20,8,1500,15,0.6000000000000001,reid,0.4382142857142856,2454,0.5617857142857143,3146
20,8,1500,15,0.6000000000000001,reid,0.7104693140794223,3936,0.2895306859205776,1604
20,8,1500,15,0.6000000000000001,reid,0.5880597014925374,3152,0.41194029850746283,2208
20,8,1500,15,0.6000000000000001,reid,0.7044117647058823,3832,0.29558823529411765,1608
20,8,1500,15,0.6000000000000001,reid,0.5537500000000001,3101,0.44625000000000004,2499
20,8,1500,15,0.6000000000000001,reid,0.6725454545454544,3699,0.3274545454545454,1801
20,8,1500,15,0.6000000000000001,reid,0.6756505576208177,3635,0.32434944237918223,1745
20,8,1500,15,0.6000000000000001,reid,0.6396428571428572,3582,0.3603571428571428,2018
20,8,1500,15,0.6000000000000001,reid,0.6544642857142857,3665,0.3455357142857142,1935
20,8,1500,15,0.6000000000000001,direct,0.6193923488661129,2171,0.380607651133887,1337
20,8,1500,15,0.6000000000000001,direct,0.8881975273488096,2371,0.11180247265119052,303
20,8,1500,15,0.6000000000000001,direct,0.8224264105128402,2243,0.17757358948715982,490
20,8,1500,15,0.6000000000000001,direct,0.7879113231154208,2097,0.21208867688457927,569
20,8,1500,15,0.6000000000000001,direct,0.7035933864031587,2483,0.2964066135968411,1049
20,8,1500,15,0.6000000000000001,direct,0.8286590039294085,2266,0.17134099607059144,473
20,8,1500,15,0.6000000000000001,direct,0.9180809907182903,2441,0.08191900928170973,222
20,8,1500,15,0.6000000000000001,direct,0.9046741028868753,2564,0.09532589711312456,274
20,8,1500,15,0.6000000000000001,direct,0.774821503922709,2468,0.22517849607729104,721
20,8,1500,15,0.6000000000000001,direct,0.7566544938293556,2808,0.24334550617064457,906
20,8,1500,15,0.6000000000000001,indirect,0.5302113016017652,2737,0.4697886983982348,2424
20,8,1500,15,0.6000000000000001,indirect,0.5916666666666666,3195,0.4083333333333334,2205
20,8,1500,15,0.6000000000000001,indirect,0.568452215328991,2973,0.4315477846710089,2257
20,8,1500,15,0.6000000000000001,indirect,0.545482855240526,2926,0.4545171447594741,2438
20,8,1500,15,0.6000000000000001,indirect,0.6467477255074956,3327,0.35325227449250435,1817
20,8,1500,15,0.6000000000000001,indirect,0.6584707588613253,3482,0.34152924113867444,1806
20,8,1500,15,0.6000000000000001,indirect,0.6507246376811595,3592,0.3492753623188406,1928
20,8,1500,15,0.6000000000000001,indirect,0.6863557747284161,3637,0.31364422527158375,1662
20,8,1500,15,0.6000000000000001,indirect,0.5615700987597019,3133,0.438429901240298,2446
20,8,1500,15,0.6000000000000001,indirect,0.5443815771491047,2950,0.4556184228508953,2469
20,8,1500,15,0.8,skeptical,0.7057142857142856,210,0.29428571428571426,87
20,8,1500,15,0.8,skeptical,0.48357142857142843,144,0.5164285714285715,154
20,8,1500,15,0.8,skeptical,0.5245238095238095,157,0.4754761904761905,142
20,8,1500,15,0.8,skeptical,0.6866666666666668,205,0.31333333333333335,94
20,8,1500,15,0.8,skeptical,0.5745238095238097,171,0.42547619047619056,125
20,8,1500,15,0.8,skeptical,0.52,156,0.48,144
20,8,1500,15,0.8,skeptical,0.5823809523809523,174,0.41761904761904767,125
20,8,1500,15,0.8,skeptical,0.55,165,0.45,135
20,8,1500,15,0.8,skeptical,0.6440476190476191,192,0.355952380952381,106
20,8,1500,15,0.8,skeptical,0.5733333333333335,171,0.42666666666666675,128
20,8,1500,15,0.8,reid,0.6447955390334574,3469,0.35520446096654285,1911
20,8,1500,15,0.8,reid,0.5426258992805754,3017,0.4573741007194245,2543
20,8,1500,15,0.8,reid,0.5974074074074076,3226,0.4025925925925926,2174
20,8,1500,15,0.8,reid,0.4874087591240877,2671,0.5125912408759123,2809
20,8,1500,15,0.8,reid,0.6382671480144405,3536,0.3617328519855595,2004
20,8,1500,15,0.8,reid,0.7573529411764707,4120,0.24264705882352935,1320
20,8,1500,15,0.8,reid,0.4616236162361623,2502,0.5383763837638376,2918
20,8,1500,15,0.8,reid,0.6946494464944649,3765,0.3053505535055351,1655
20,8,1500,15,0.8,reid,0.5863636363636363,3225,0.4136363636363637,2275
20,8,1500,15,0.8,reid,0.4962264150943397,2630,0.5037735849056604,2670
20,8,1500,15,0.8,direct,0.811489338071935,2258,0.1885106619280653,529
20,8,1500,15,0.8,direct,0.8316157069749318,2782,0.16838429302506835,567
20,8,1500,15,0.8,direct,0.8566096880766254,2454,0.14339031192337476,415
20,8,1500,15,0.8,direct,0.8562732781673864,2074,0.14372672183261387,352
20,8,1500,15,0.8,direct,0.7924209188845737,2611,0.20757908111542647,688
20,8,1500,15,0.8,direct,0.7206299944981354,2664,0.27937000550186447,1036
20,8,1500,15,0.8,direct,0.8149441831855109,2796,0.18505581681448904,639
20,8,1500,15,0.8,direct,0.7603538439778894,2822,0.2396461560221108,892
20,8,1500,15,0.8,direct,0.907954232452045,2680,0.09204576754795511,276
20,8,1500,15,0.8,direct,0.8426727481481022,2365,0.15732725185189775,446
20,8,1500,15,0.8,indirect,0.5292727272727273,2911,0.47072727272727277,2589
20,8,1500,15,0.8,indirect,0.6516788311265466,3538,0.3483211688734534,1891
20,8,1500,15,0.8,indirect,0.5282697826978271,2859,0.47173021730217296,2553
20,8,1500,15,0.8,indirect,0.650684295007181,3474,0.3493157049928192,1865
20,8,1500,15,0.8,indirect,0.5178354090920811,2889,0.4821645909079188,2690
20,8,1500,15,0.8,indirect,0.7140794223826714,3956,0.2859205776173285,1584
20,8,1500,15,0.8,indirect,0.5956650144568362,3216,0.40433498554316394,2183
20,8,1500,15,0.8,indirect,0.6850357347055459,3630,0.314964265294454,1669
20,8,1500,15,0.8,indirect,0.6293680297397769,3386,0.370631970260223,1994
20,8,1500,15,0.8,indirect,0.6082621101526211,3343,0.391737889847379,2153
40,8,16,15,0.0,skeptical,0.6087456987456987,239,0.3912543012543012,155
40,8,16,15,0.0,skeptical,0.6288068181818183,248,0.37119318181818184,146
40,8,16,15,0.0,skeptical,0.612310606060606,238,0.38768939393939394,157
40,8,16,15,0.0,skeptical,0.6402922077922075,251,0.35970779220779225,141
40,8,16,15,0.0,skeptical,0.618825271950272,249,0.38117472804972796,157
