num_individuals,num_neighbors,num_facts,starting_knowledge,philosophy,truth_mean,truth_total,false_mean,false_total
11,2,1500,15,skeptical,0.7389610389610389,121,0.261038961038961,43
11,2,1500,15,skeptical,0.5826839826839826,95,0.41731601731601736,68
11,2,1500,15,skeptical,0.5272727272727272,87,0.4727272727272727,78
11,2,1500,15,skeptical,0.7212121212121212,119,0.2787878787878788,46
11,2,1500,15,skeptical,0.6844155844155844,111,0.3155844155844156,51
12,2,1500,15,skeptical,0.6333333333333333,114,0.3666666666666667,66
12,2,1500,15,skeptical,0.5900793650793651,106,0.40992063492063496,73
12,2,1500,15,skeptical,0.5499999999999999,99,0.45,81
12,2,1500,15,skeptical,0.5496031746031748,98,0.45039682539682535,80
12,2,1500,15,skeptical,0.6055555555555555,109,0.39444444444444443,71
12,2,1500,15,skeptical,0.5813492063492065,104,0.4186507936507937,75
12,2,1500,15,skeptical,0.5507936507936507,98,0.44920634920634916,80
12,2,1500,15,skeptical,0.5837301587301588,105,0.4162698412698413,74
12,2,1500,15,skeptical,0.6047619047619047,108,0.3952380952380952,71
12,2,1500,15,skeptical,0.5611111111111112,101,0.43888888888888883,79
12,2,1500,15,skeptical,0.7777777777777778,139,0.2222222222222222,40
12,2,1500,15,skeptical,0.5888888888888889,106,0.41111111111111115,74
12,2,1500,15,skeptical,0.5722222222222223,103,0.42777777777777776,77
12,2,1500,15,skeptical,0.688888888888889,123,0.3111111111111111,56
12,2,1500,15,skeptical,0.6055555555555556,109,0.39444444444444443,71
12,2,1500,15,skeptical,0.5722222222222223,103,0.42777777777777776,77
12,2,1500,15,skeptical,0.6388888888888888,115,0.3611111111111111,65
12,2,1500,15,skeptical,0.6039682539682539,108,0.3960317460317461,70
12,2,1500,15,skeptical,0.5341880341880342,95,0.46581196581196577,82
12,2,1500,15,skeptical,0.7206349206349206,129,0.27936507936507937,50
12,2,1500,15,skeptical,0.65,117,0.35000000000000003,63
12,2,1500,15,skeptical,0.5833333333333334,105,0.4166666666666667,75
12,2,1500,15,skeptical,0.5555555555555556,100,0.4444444444444445,80
12,2,1500,15,skeptical,0.5944444444444444,107,0.4055555555555555,73
12,2,1500,15,skeptical,0.5376984126984127,96,0.4623015873015874,83
12,2,1500,15,skeptical,0.5888888888888889,106,0.41111111111111104,74
12,2,1500,15,skeptical,0.5722222222222223,103,0.42777777777777776,77
12,2,1500,15,skeptical,0.6591269841269843,118,0.34087301587301594,61
12,2,1500,15,skeptical,0.5944444444444446,107,0.4055555555555555,73
12,2,1500,15,skeptical,0.5888888888888888,106,0.41111111111111115,74
12,2,1500,15,skeptical,0.5043650793650795,90,0.4956349206349206,89
12,2,1500,15,skeptical,0.4908730158730159,88,0.5091269841269842,91
12,2,1500,15,skeptical,0.4912698412698413,87,0.5087301587301588,91
12,2,1500,15,skeptical,0.538888888888889,97,0.4611111111111111,83
12,2,1500,15,skeptical,0.6166666666666667,111,0.3833333333333333,69
12,2,1500,15,skeptical,0.682142857142857,122,0.3178571428571429,57
12,2,1500,15,skeptical,0.5916666666666667,106,0.4083333333333334,73
12,2,1500,15,skeptical,0.5369047619047619,95,0.46309523809523806,83
12,2,1500,15,skeptical,0.7000000000000001,126,0.3,54
12,2,1500,15,skeptical,0.6666666666666666,120,0.3333333333333333,60
12,2,1500,15,skeptical,0.5333333333333333,96,0.46666666666666673,84
12,2,1500,15,skeptical,0.638888888888889,115,0.3611111111111111,65
12,2,1500,15,skeptical,0.6,108,0.39999999999999997,72
12,2,1500,15,skeptical,0.6599206349206349,118,0.34007936507936515,61
12,2,1500,15,skeptical,0.3972222222222222,71,0.6027777777777777,107
12,2,1500,15,skeptical,0.5976190476190476,107,0.40238095238095234,72
12,2,1500,15,skeptical,0.6996031746031747,125,0.30039682539682544,54
12,2,1500,15,skeptical,0.811111111111111,146,0.18888888888888888,34
12,2,1500,15,skeptical,0.4869047619047618,87,0.5130952380952382,92
12,2,1500,15,skeptical,0.6214285714285716,111,0.37857142857142856,68
12,2,1500,15,skeptical,0.7277777777777777,131,0.27222222222222225,49
12,2,1500,15,skeptical,0.6888888888888888,124,0.3111111111111111,56
12,2,1500,15,skeptical,0.6996031746031747,123,0.30039682539682544,54
12,2,1500,15,skeptical,0.5777777777777778,104,0.4222222222222222,76
12,2,1500,15,skeptical,0.5714285714285715,102,0.42857142857142855,77
12,2,1500,15,skeptical,0.5277777777777779,95,0.47222222222222227,85
12,2,1500,15,skeptical,0.6833333333333335,123,0.3166666666666667,57
12,2,1500,15,skeptical,0.7698412698412698,137,0.23015873015873015,41
12,2,1500,15,skeptical,0.7083333333333334,127,0.2916666666666667,52
12,2,1500,15,skeptical,0.6301587301587303,112,0.3698412698412698,66
12,2,1500,15,skeptical,0.5150793650793651,92,0.484920634920635,87
12,2,1500,15,skeptical,0.7174603174603175,128,0.28253968253968254,50
12,2,1500,15,skeptical,0.6603174603174603,118,0.33968253968253964,61
12,2,1500,15,skeptical,0.6666666666666666,120,0.3333333333333333,60
12,2,1500,15,skeptical,0.5607142857142858,100,0.43928571428571433,79
12,2,1500,15,skeptical,0.532936507936508,95,0.467063492063492,84
12,2,1500,15,skeptical,0.6222222222222222,112,0.37777777777777777,68
12,2,1500,15,skeptical,0.6833333333333335,123,0.3166666666666667,57
12,2,1500,15,skeptical,0.48888888888888893,88,0.5111111111111112,92
12,2,1500,15,skeptical,0.5611111111111111,101,0.4388888888888889,79
12,2,1500,15,skeptical,0.6333333333333334,114,0.3666666666666667,66
12,2,1500,15,skeptical,0.598015873015873,106,0.40198412698412694,72
12,2,1500,15,skeptical,0.6666666666666666,120,0.3333333333333334,60
12,2,1500,15,skeptical,0.4932539682539683,87,0.5067460317460317,90
12,2,1500,15,skeptical,0.47380952380952385,85,0.5261904761904762,94
12,2,1500,15,skeptical,0.5043650793650793,90,0.49563492063492065,89
12,2,1500,15,skeptical,0.6607142857142857,117,0.33928571428571425,60
12,2,1500,15,skeptical,0.45595238095238105,82,0.544047619047619,97
12,2,1500,15,skeptical,0.667063492063492,119,0.33293650793650803,59
12,2,1500,15,skeptical,0.6543650793650794,117,0.3456349206349207,62
12,2,1500,15,skeptical,0.75,134,0.25000000000000006,45
12,2,1500,15,skeptical,0.5444444444444445,98,0.4555555555555555,82
12,2,1500,15,skeptical,0.6111111111111112,110,0.3888888888888889,70
12,2,1500,15,skeptical,0.7031746031746033,126,0.2968253968253968,53
12,2,1500,15,skeptical,0.523015873015873,93,0.47698412698412707,85
12,2,1500,15,skeptical,0.47976190476190483,86,0.5202380952380953,93
12,2,1500,15,skeptical,0.580952380952381,103,0.41904761904761895,75
12,2,1500,15,skeptical,0.6642857142857143,118,0.3357142857142857,59
12,2,1500,15,skeptical,0.6055555555555556,109,0.39444444444444443,71
12,2,1500,15,skeptical,0.6166666666666667,111,0.3833333333333333,69
12,2,1500,15,skeptical,0.7444444444444445,134,0.2555555555555556,46
12,2,1500,15,skeptical,0.5555555555555556,99,0.4444444444444445,79
12,2,1500,15,skeptical,0.4916666666666667,88,0.5083333333333334,91
12,2,1500,15,skeptical,0.6436507936507937,115,0.35634920634920636,64
12,2,1500,15,skeptical,0.5853174603174603,105,0.4146825396825397,74
12,2,1500,15,skeptical,0.5833333333333333,105,0.4166666666666667,75
12,2,1500,15,skeptical,0.5,90,0.5,90
12,2,1500,15,skeptical,0.7158730158730159,127,0.2841269841269842,51
12,2,1500,15,skeptical,0.6369047619047619,114,0.36309523809523814,65
12,2,1500,15,skeptical,0.6333333333333334,114,0.36666666666666664,66
13,2,1500,15,skeptical,0.5047619047619047,98,0.49523809523809526,96
13,2,1500,15,skeptical,0.4527472527472527,87,0.5472527472527473,106
13,2,1500,15,skeptical,0.6,117,0.4,78
13,2,1500,15,skeptical,0.6256410256410256,121,0.3743589743589744,73
13,2,1500,15,skeptical,0.4725274725274725,92,0.5274725274725275,102
13,2,1500,15,skeptical,0.5754578754578754,111,0.4245421245421245,82
13,2,1500,15,skeptical,0.6648351648351648,129,0.3351648351648352,64
13,2,1500,15,skeptical,0.49230769230769234,96,0.5076923076923077,99
13,2,1500,15,skeptical,0.7326007326007326,142,0.2673992673992674,52
13,2,1500,15,skeptical,0.5846153846153845,113,0.41538461538461546,81
13,2,1500,15,skeptical,0.6512820512820512,127,0.34871794871794876,68
13,2,1500,15,skeptical,0.6329670329670329,122,0.367032967032967,71
13,2,1500,15,skeptical,0.6717948717948719,131,0.3282051282051282,64
13,2,1500,15,skeptical,0.5366300366300366,104,0.4633699633699634,89
13,2,1500,15,skeptical,0.5641025641025641,110,0.4358974358974359,85
13,2,1500,15,skeptical,0.5846153846153845,114,0.4153846153846154,81
13,2,1500,15,skeptical,0.6923076923076923,135,0.3076923076923077,60
13,2,1500,15,skeptical,0.40512820512820513,79,0.594871794871795,116
13,2,1500,15,skeptical,0.6307692307692309,122,0.3692307692307692,71
13,2,1500,15,skeptical,0.6461538461538462,126,0.35384615384615387,69
13,2,1500,15,skeptical,0.4256410256410258,83,0.5743589743589744,112
13,2,1500,15,skeptical,0.671062271062271,130,0.328937728937729,64
13,2,1500,15,skeptical,0.5128205128205128,100,0.4871794871794872,95
13,2,1500,15,skeptical,0.5527472527472527,107,0.44725274725274733,87
13,2,1500,15,skeptical,0.5424908424908426,105,0.45750915750915755,89
13,2,1500,15,skeptical,0.5337841645533954,102,0.46621583544660467,89
13,2,1500,15,skeptical,0.5772893772893773,111,0.4227106227106227,81
13,2,1500,15,skeptical,0.5487179487179487,107,0.45128205128205134,88
13,2,1500,15,skeptical,0.45311355311355317,87,0.5468864468864468,106
13,2,1500,15,skeptical,0.7128205128205128,139,0.28717948717948716,56
13,2,1500,15,skeptical,0.49816849816849823,97,0.5018315018315018,97
13,2,1500,15,skeptical,0.6915750915750917,134,0.30842490842490844,60
13,2,1500,15,skeptical,0.7333333333333335,143,0.2666666666666667,52
13,2,1500,15,skeptical,0.6256410256410257,122,0.37435897435897425,73
13,2,1500,15,skeptical,0.5454212454212455,106,0.4545787545787545,88
13,2,1500,15,skeptical,0.5377289377289377,104,0.4622710622710623,89
13,2,1500,15,skeptical,0.4769230769230769,93,0.5230769230769231,102
13,2,1500,15,skeptical,0.6820512820512821,133,0.31794871794871793,62
13,2,1500,15,skeptical,0.5025641025641026,98,0.49743589743589745,97
13,2,1500,15,skeptical,0.5831501831501832,112,0.4168498168498168,81
13,2,1500,15,skeptical,0.558974358974359,109,0.441025641025641,86
13,2,1500,15,skeptical,0.6205128205128205,121,0.3794871794871795,74
13,2,1500,15,skeptical,0.5538461538461539,108,0.4461538461538461,87
13,2,1500,15,skeptical,0.6787545787545788,132,0.32124542124542127,62
13,2,1500,15,skeptical,0.676923076923077,131,0.32307692307692315,62
13,2,1500,15,skeptical,0.5032967032967033,97,0.4967032967032968,96
13,2,1500,15,skeptical,0.5934065934065935,115,0.4065934065934066,79
13,2,1500,15,skeptical,0.5641025641025641,110,0.43589743589743585,85
13,2,1500,15,skeptical,0.5161172161172162,100,0.48388278388278394,94
13,2,1500,15,skeptical,0.7043956043956044,137,0.29560439560439566,57
13,2,1500,15,skeptical,0.6956043956043957,134,0.3043956043956044,59
13,2,1500,15,skeptical,0.6153846153846154,120,0.3846153846153845,75
13,2,1500,15,skeptical,0.6703296703296703,130,0.32967032967032966,64
13,2,1500,15,skeptical,0.6505494505494505,126,0.34945054945054943,68
13,2,1500,15,skeptical,0.6512820512820512,127,0.3487179487179487,68
13,2,1500,15,skeptical,0.5128205128205129,100,0.48717948717948717,95
13,2,1500,15,skeptical,0.6923076923076923,135,0.3076923076923077,60
13,2,1500,15,skeptical,0.5487179487179488,107,0.4512820512820514,88
13,2,1500,15,skeptical,0.6355311355311356,123,0.36446886446886445,71
13,2,1500,15,skeptical,0.5794871794871795,111,0.4205128205128205,81
13,2,1500,15,skeptical,0.6509157509157509,125,0.3490842490842491,68
13,2,1500,15,skeptical,0.5457875457875458,106,0.45421245421245426,88
13,2,1500,15,skeptical,0.6010989010989012,117,0.3989010989010989,77
13,2,1500,15,skeptical,0.6073260073260074,118,0.39267399267399267,76
13,2,1500,15,skeptical,0.4974358974358974,97,0.5025641025641027,98
13,2,1500,15,skeptical,0.6205128205128205,121,0.3794871794871796,74
13,2,1500,15,skeptical,0.6901098901098902,134,0.3098901098901099,60
13,2,1500,15,skeptical,0.5857142857142856,113,0.41428571428571426,80
13,2,1500,15,skeptical,0.7076923076923077,138,0.2923076923076924,57
13,2,1500,15,skeptical,0.6461538461538462,126,0.35384615384615387,69
13,2,1500,15,skeptical,0.6494505494505495,126,0.3505494505494506,68
13,2,1500,15,skeptical,0.5487179487179488,107,0.45128205128205134,88
13,2,1500,15,skeptical,0.5868131868131868,114,0.4131868131868131,80
13,2,1500,15,skeptical,0.6186813186813188,119,0.38131868131868135,74
13,2,1500,15,skeptical,0.6904761904761905,133,0.30952380952380953,60
13,2,1500,15,skeptical,0.5908424908424907,114,0.40915750915750915,79
13,2,1500,15,skeptical,0.635897435897436,123,0.3641025641025641,71
13,2,1500,15,skeptical,0.5282051282051282,103,0.47179487179487184,92
13,2,1500,15,skeptical,0.5589743589743589,109,0.4410256410256411,86
13,2,1500,15,skeptical,0.6864468864468863,133,0.31355311355311355,61
13,2,1500,15,skeptical,0.5076923076923078,99,0.49230769230769234,96
13,2,1500,15,skeptical,0.5454212454212454,106,0.4545787545787547,88
13,2,1500,15,skeptical,0.5538461538461539,108,0.44615384615384623,87
13,2,1500,15,skeptical,0.6461538461538462,126,0.3538461538461538,69
13,2,1500,15,skeptical,0.558974358974359,109,0.44102564102564096,86
13,2,1500,15,skeptical,0.6608058608058608,128,0.3391941391941392,66
13,2,1500,15,skeptical,0.7373626373626373,143,0.26263736263736265,50
13,2,1500,15,skeptical,0.7128205128205128,139,0.28717948717948716,56
13,2,1500,15,skeptical,0.594871794871795,116,0.40512820512820513,79
13,2,1500,15,skeptical,0.5523809523809524,107,0.4476190476190477,87
13,2,1500,15,skeptical,0.63992673992674,124,0.36007326007326007,70
13,2,1500,15,skeptical,0.5487179487179487,107,0.45128205128205134,87
13,2,1500,15,skeptical,0.7003663003663004,134,0.2996336996336996,58
13,2,1500,15,skeptical,0.6201465201465202,120,0.37985347985347995,74
13,2,1500,15,skeptical,0.613919413919414,119,0.3860805860805861,75
13,2,1500,15,skeptical,0.6355311355311356,123,0.3644688644688644,71
13,2,1500,15,skeptical,0.523076923076923,102,0.47692307692307695,93
13,2,1500,15,skeptical,0.5391941391941392,103,0.4608058608058607,89
13,2,1500,15,skeptical,0.6849816849816849,133,0.315018315018315,61
13,2,1500,15,skeptical,0.48205128205128206,93,0.517948717948718,100
14,2,1500,15,skeptical,0.679591836734694,140,0.3204081632653062,66
14,2,1500,15,skeptical,0.5428571428571429,114,0.4571428571428572,96
14,2,1500,15,skeptical,0.577891156462585,121,0.422108843537415,88
14,2,1500,15,skeptical,0.5510204081632654,115,0.4489795918367347,94
14,2,1500,15,skeptical,0.5238095238095238,110,0.4761904761904762,100
14,2,1500,15,skeptical,0.46190476190476193,96,0.5380952380952381,112
14,2,1500,15,skeptical,0.6285714285714284,132,0.37142857142857144,78
14,2,1500,15,skeptical,0.604421768707483,126,0.395578231292517,83
14,2,1500,15,skeptical,0.5857142857142856,123,0.4142857142857143,87
14,2,1500,15,skeptical,0.5666666666666667,119,0.4333333333333334,91
14,2,1500,15,skeptical,0.5421768707482995,113,0.45782312925170066,96
14,2,1500,15,skeptical,0.558843537414966,117,0.44115646258503405,92
14,2,1500,15,skeptical,0.6840136054421768,143,0.31598639455782307,65
14,2,1500,15,skeptical,0.7700680272108843,159,0.22993197278911565,48
14,2,1500,15,skeptical,0.523469387755102,109,0.47653061224489796,99
14,2,1500,15,skeptical,0.6448979591836734,133,0.3551020408163266,74
14,2,1500,15,skeptical,0.5367346938775511,112,0.4632653061224489,97
14,2,1500,15,skeptical,0.5472789115646259,114,0.4527210884353742,93
14,2,1500,15,skeptical,0.6146258503401361,126,0.385374149659864,80
14,2,1500,15,skeptical,0.5333333333333333,112,0.46666666666666673,98
14,2,1500,15,skeptical,0.7064625850340136,148,0.29353741496598634,61
14,2,1500,15,skeptical,0.6190476190476192,130,0.380952380952381,80
14,2,1500,15,skeptical,0.6173469387755102,129,0.3826530612244898,80
14,2,1500,15,skeptical,0.5619047619047619,118,0.43809523809523804,92
14,2,1500,15,skeptical,0.5000000000000001,105,0.49999999999999994,105
14,2,1500,15,skeptical,0.6741496598639455,140,0.3258503401360544,68
14,2,1500,15,skeptical,0.5,105,0.5,105
14,2,1500,15,skeptical,0.5435374149659864,112,0.45646258503401366,95
14,2,1500,15,skeptical,0.5513605442176871,115,0.4486394557823129,94
14,2,1500,15,skeptical,0.5476190476190476,114,0.4523809523809524,95
14,2,1500,15,skeptical,0.4666666666666667,98,0.5333333333333333,112
14,2,1500,15,skeptical,0.524829931972789,109,0.4751700680272109,99
14,2,1500,15,skeptical,0.7551020408163264,157,0.24489795918367346,51
14,2,1500,15,skeptical,0.6744897959183673,140,0.3255102040816326,68
14,2,1500,15,skeptical,0.6448979591836735,134,0.3551020408163265,74
14,2,1500,15,skeptical,0.5544217687074829,116,0.44557823129251706,93
14,2,1500,15,skeptical,0.6244897959183674,130,0.3755102040816327,78
14,2,1500,15,skeptical,0.517948717948718,108,0.48205128205128206,100
14,2,1500,15,skeptical,0.6727891156462585,141,0.32721088435374146,68
14,2,1500,15,skeptical,0.7666666666666667,160,0.2333333333333333,49
14,2,1500,15,skeptical,0.4448979591836735,92,0.5551020408163265,114
14,2,1500,15,skeptical,0.6445578231292517,134,0.3554421768707483,74
14,2,1500,15,skeptical,0.4414965986394558,92,0.5585034013605442,117
14,2,1500,15,skeptical,0.6306122448979592,132,0.36938775510204086,77
14,2,1500,15,skeptical,0.6299319727891157,131,0.3700680272108844,77
14,2,1500,15,skeptical,0.5554421768707484,115,0.4445578231292517,93
14,2,1500,15,skeptical,0.49929356357927795,103,0.5007064364207221,104
14,2,1500,15,skeptical,0.6598639455782314,137,0.3401360544217687,71
14,2,1500,15,skeptical,0.6476190476190476,136,0.35238095238095235,74
14,2,1500,15,skeptical,0.5,105,0.5,105
14,2,1500,15,skeptical,0.5357142857142857,112,0.4642857142857143,97
14,2,1500,15,skeptical,0.5095238095238095,107,0.4904761904761905,103
14,2,1500,15,skeptical,0.6319727891156462,132,0.36802721088435375,77
14,2,1500,15,skeptical,0.5190476190476191,109,0.4809523809523809,101
14,2,1500,15,skeptical,0.5057823129251701,106,0.49421768707482994,103
14,2,1500,15,skeptical,0.6493197278911566,136,0.35068027210884356,73
14,2,1500,15,skeptical,0.6326530612244898,132,0.3673469387755102,77
14,2,1500,15,skeptical,0.5285714285714287,111,0.4714285714285714,99
14,2,1500,15,skeptical,0.6666666666666667,140,0.3333333333333334,70
14,2,1500,15,skeptical,0.5809523809523809,122,0.41904761904761906,88
14,2,1500,15,skeptical,0.7261904761904762,152,0.2738095238095239,57
14,2,1500,15,skeptical,0.661904761904762,139,0.33809523809523817,71
14,2,1500,15,skeptical,0.5523809523809524,116,0.4476190476190477,94
14,2,1500,15,skeptical,0.6969387755102041,145,0.303061224489796,63
14,2,1500,15,skeptical,0.5115646258503401,107,0.4884353741496598,102
14,2,1500,15,skeptical,0.6503401360544218,135,0.34965986394557824,73
14,2,1500,15,skeptical,0.6571428571428573,138,0.3428571428571429,72
14,2,1500,15,skeptical,0.5537414965986395,116,0.44625850340136053,93
14,2,1500,15,skeptical,0.6217687074829932,130,0.37823129251700677,79
14,2,1500,15,skeptical,0.6193877551020408,129,0.38061224489795914,79
14,2,1500,15,skeptical,0.7258503401360545,150,0.27414965986394557,57
14,2,1500,15,skeptical,0.7,147,0.3,63
14,2,1500,15,skeptical,0.5428571428571429,114,0.4571428571428572,96
14,2,1500,15,skeptical,0.5568027210884354,116,0.44319727891156463,93
14,2,1500,15,skeptical,0.6248299319727891,130,0.3751700680272108,78
14,2,1500,15,skeptical,0.5095238095238096,107,0.49047619047619045,103
14,2,1500,15,skeptical,0.5758503401360545,120,0.4241496598639456,88
14,2,1500,15,skeptical,0.567687074829932,118,0.43231292517006803,90
14,2,1500,15,skeptical,0.5904761904761905,124,0.40952380952380957,86
14,2,1500,15,skeptical,0.558843537414966,116,0.441156462585034,92
14,2,1500,15,skeptical,0.5068027210884354,105,0.49319727891156473,103
14,2,1500,15,skeptical,0.665986394557823,138,0.3340136054421769,70
14,2,1500,15,skeptical,0.5843537414965987,122,0.41564625850340126,87
14,2,1500,15,skeptical,0.6595238095238095,138,0.3404761904761905,71
14,2,1500,15,skeptical,0.6380952380952382,134,0.36190476190476195,76
14,2,1500,15,skeptical,0.5187074829931972,108,0.4812925170068027,101
14,2,1500,15,skeptical,0.5329931972789116,111,0.46700680272108847,97
14,2,1500,15,skeptical,0.6571428571428573,138,0.34285714285714286,72
14,2,1500,15,skeptical,0.6142857142857142,129,0.38571428571428573,81
14,2,1500,15,skeptical,0.5476190476190476,115,0.45238095238095244,95
14,2,1500,15,skeptical,0.698639455782313,146,0.3013605442176871,63
14,2,1500,15,skeptical,0.6000000000000002,126,0.4,84
14,2,1500,15,skeptical,0.5809523809523809,122,0.419047619047619,88
14,2,1500,15,skeptical,0.7000000000000001,147,0.3,63
14,2,1500,15,skeptical,0.5190476190476191,109,0.480952380952381,101
14,2,1500,15,skeptical,0.5571428571428572,117,0.4428571428571429,93
14,2,1500,15,skeptical,0.6428571428571429,135,0.3571428571428572,75
14,2,1500,15,skeptical,0.4496598639455782,94,0.5503401360544218,115
14,2,1500,15,skeptical,0.6996598639455783,146,0.30034013605442184,63
14,2,1500,15,skeptical,0.5343537414965988,112,0.46564625850340136,97
15,2,1500,15,skeptical,0.6241269841269842,139,0.3758730158730159,84
15,2,1500,15,skeptical,0.688888888888889,155,0.3111111111111111,70
15,2,1500,15,skeptical,0.7066666666666667,159,0.29333333333333333,66
15,2,1500,15,skeptical,0.5365079365079365,120,0.46349206349206346,102
15,2,1500,15,skeptical,0.5466666666666667,123,0.45333333333333337,102
15,2,1500,15,skeptical,0.5911111111111111,133,0.40888888888888897,92
15,2,1500,15,skeptical,0.6285714285714286,141,0.3714285714285715,83
15,2,1500,15,skeptical,0.5942857142857144,133,0.40571428571428575,91
15,2,1500,15,skeptical,0.6358730158730158,143,0.3641269841269842,81
15,2,1500,15,skeptical,0.548888888888889,123,0.45111111111111113,101
15,2,1500,15,skeptical,0.6114285714285714,136,0.38857142857142857,87
15,2,1500,15,skeptical,0.46666666666666673,105,0.5333333333333333,120
15,2,1500,15,skeptical,0.620952380952381,138,0.379047619047619,85
15,2,1500,15,skeptical,0.6257142857142858,140,0.3742857142857143,84
15,2,1500,15,skeptical,0.5507936507936507,122,0.4492063492063493,100
15,2,1500,15,skeptical,0.6107936507936508,137,0.3892063492063492,87
15,2,1500,15,skeptical,0.6533333333333332,147,0.3466666666666667,78
15,2,1500,15,skeptical,0.654920634920635,146,0.3450793650793651,77
15,2,1500,15,skeptical,0.688888888888889,154,0.31111111111111117,69
15,2,1500,15,skeptical,0.5485714285714285,122,0.45142857142857157,101
15,2,1500,15,skeptical,0.5155555555555555,116,0.4844444444444445,109
15,2,1500,15,skeptical,0.6596825396825398,147,0.3403174603174603,76
15,2,1500,15,skeptical,0.6444444444444444,145,0.3555555555555555,80
15,2,1500,15,skeptical,0.651746031746032,146,0.34825396825396826,78
15,2,1500,15,skeptical,0.591111111111111,132,0.40888888888888897,92
15,2,1500,15,skeptical,0.5714285714285714,128,0.42857142857142855,96
15,2,1500,15,skeptical,0.6174603174603174,138,0.38253968253968246,86
15,2,1500,15,skeptical,0.6774603174603174,151,0.32253968253968257,72
15,2,1500,15,skeptical,0.6123809523809524,137,0.38761904761904764,87
15,2,1500,15,skeptical,0.6044444444444446,136,0.3955555555555556,89
15,2,1500,15,skeptical,0.613015873015873,137,0.38698412698412704,85
15,2,1500,15,skeptical,0.6031746031746031,134,0.39682539682539686,88
15,2,1500,15,skeptical,0.5644444444444444,127,0.43555555555555553,98
15,2,1500,15,skeptical,0.6914285714285716,154,0.30857142857142855,69
15,2,1500,15,skeptical,0.5777777777777777,130,0.4222222222222222,95
15,2,1500,15,skeptical,0.5704761904761905,127,0.4295238095238096,96
15,2,1500,15,skeptical,0.553968253968254,124,0.4460317460317461,100
15,2,1500,15,skeptical,0.7022222222222223,158,0.2977777777777778,67
15,2,1500,15,skeptical,0.6133333333333333,138,0.3866666666666666,87
15,2,1500,15,skeptical,0.43079365079365073,96,0.5692063492063493,127
15,2,1500,15,skeptical,0.5758730158730159,129,0.4241269841269842,95
15,2,1500,15,skeptical,0.6126984126984127,137,0.38730158730158737,87
15,2,1500,15,skeptical,0.6523809523809524,146,0.34761904761904766,77
15,2,1500,15,skeptical,0.6044444444444446,135,0.39555555555555555,89
15,2,1500,15,skeptical,0.697777777777778,157,0.3022222222222222,68
15,2,1500,15,skeptical,0.6292063492063492,140,0.37079365079365073,83
15,2,1500,15,skeptical,0.6133333333333334,138,0.3866666666666667,87
15,2,1500,15,skeptical,0.5244444444444445,118,0.47555555555555556,107
15,2,1500,15,skeptical,0.5247619047619049,117,0.4752380952380952,106
15,2,1500,15,skeptical,0.666984126984127,149,0.33301587301587304,74
15,2,1500,15,skeptical,0.4463492063492064,100,0.5536507936507937,124
15,2,1500,15,skeptical,0.49111111111111116,110,0.5088888888888888,114
15,2,1500,15,skeptical,0.636825396825397,143,0.36317460317460326,81
15,2,1500,15,skeptical,0.6968253968253971,156,0.3031746031746032,68
15,2,1500,15,skeptical,0.4222222222222223,95,0.5777777777777777,129
15,2,1500,15,skeptical,0.6479365079365079,145,0.35206349206349213,79
15,2,1500,15,skeptical,0.7066666666666667,159,0.29333333333333333,66
15,2,1500,15,skeptical,0.7320634920634921,163,0.2679365079365079,60
15,2,1500,15,skeptical,0.5911111111111111,133,0.4088888888888889,92
15,2,1500,15,skeptical,0.6041269841269842,135,0.3958730158730159,89
15,2,1500,15,skeptical,0.5466666666666667,123,0.4533333333333333,102
15,2,1500,15,skeptical,0.4984126984126985,111,0.5015873015873017,111
15,2,1500,15,skeptical,0.5482539682539683,123,0.4517460317460318,101
15,2,1500,15,skeptical,0.5682539682539682,126,0.4317460317460319,97
15,2,1500,15,skeptical,0.6476190476190475,144,0.3523809523809524,79
15,2,1500,15,skeptical,0.5965079365079367,133,0.40349206349206346,90
15,2,1500,15,skeptical,0.5165079365079365,116,0.4834920634920635,108
15,2,1500,15,skeptical,0.6095238095238095,136,0.3904761904761905,87
15,2,1500,15,skeptical,0.6266666666666667,141,0.3733333333333333,84
15,2,1500,15,skeptical,0.6434920634920634,144,0.3565079365079366,80
15,2,1500,15,skeptical,0.5733333333333334,129,0.4266666666666667,96
15,2,1500,15,skeptical,0.625079365079365,140,0.37492063492063493,84
15,2,1500,15,skeptical,0.6526984126984128,146,0.34730158730158733,78
15,2,1500,15,skeptical,0.566984126984127,127,0.4330158730158731,97
15,2,1500,15,skeptical,0.582857142857143,131,0.41714285714285715,93
15,2,1500,15,skeptical,0.621904761904762,139,0.37809523809523815,85
15,2,1500,15,skeptical,0.5587301587301587,125,0.44126984126984126,99
15,2,1500,15,skeptical,0.5422222222222222,122,0.4577777777777778,103
15,2,1500,15,skeptical,0.5111111111111112,115,0.48888888888888893,110
15,2,1500,15,skeptical,0.6355555555555557,142,0.3644444444444445,82
15,2,1500,15,skeptical,0.6044444444444443,136,0.39555555555555555,89
15,2,1500,15,skeptical,0.64,143,0.36,81
15,2,1500,15,skeptical,0.5111111111111112,115,0.48888888888888893,110
15,2,1500,15,skeptical,0.4606349206349206,103,0.5393650793650794,121
15,2,1500,15,skeptical,0.5955555555555555,134,0.4044444444444445,91
15,2,1500,15,skeptical,0.5679365079365081,127,0.43206349206349215,97
